JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer_Code,Comment_Code(s),Comp_Star_1,Comp_Star_2,Charts,Comments,Transfomed,Airmass,Validation_Flag,Cmag,Kmag,HJD,Star_Name,Observer_Affiliation,Measurement_Method,Grouping_Method,ADS_Reference,Digitizer,Credit
2459716.453993,14.853,0.018,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.068,18.256,,TCP J14225968+4122545,VVS,STD,,,,
2459716.454444,14.880,0.018,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.063,18.237,,TCP J14225968+4122545,VVS,STD,,,,
2459716.454884,14.862,0.018,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.063,18.253,,TCP J14225968+4122545,VVS,STD,,,,
2459716.455347,14.860,0.019,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.077,18.240,,TCP J14225968+4122545,VVS,STD,,,,
2459716.455799,14.853,0.019,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.074,18.239,,TCP J14225968+4122545,VVS,STD,,,,
2459716.456285,14.900,0.020,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.018,Z,17.061,18.278,,TCP J14225968+4122545,VVS,STD,,,,
2459716.456748,14.892,0.020,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,17.075,18.247,,TCP J14225968+4122545,VVS,STD,,,,
2459716.457639,14.927,0.020,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,17.030,18.190,,TCP J14225968+4122545,VVS,STD,,,,
2459716.458102,14.935,0.021,,CV,VMT,,000-BPJ-531,000-BPJ-533,X27936AB,STANDARD MAG: C = 13.520 K = 14.759,0,1.019,Z,17.077,18.227,,TCP J14225968+4122545,VVS,STD,,,,
2459717.36528,14.7,,,CV,WKL,,,,X27939U,,0,,Z,14.8,,,TCP J14225968+4122545,BAV,STD,,,,
2459717.424,14.804,0.049,,CV,PYG,,135,,AAVSO X27642HO,SLOOH,0,,Z,13.5,,,TCP J14225968+4122545,BAA-VSS,STD,,,,
2459717.480,14.9,,,Vis.,PYG,YU,152+3,,AAVSO X27938KS,,,,Z,,,,TCP J14225968+4122545,BAA-VSS,STD,,,,
2459717.564051,15.073,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.039,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.56485,15.107,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.038,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.565648,15.077,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.037,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.566447,15.035,0.006,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.036,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.567245,15.041,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.035,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.568032,15.061,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.034,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.5689,15.044,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.033,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.569699,15.047,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.032,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.570498,15.016,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.031,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.571285,15.045,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.030,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.572083,15.048,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.029,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.572882,15.052,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.028,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.573681,15.079,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.028,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.574479,15.055,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.027,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.575278,15.062,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.026,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.576065,15.087,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.025,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.576863,15.070,0.006,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.024,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.577674,15.111,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.024,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.578472,15.099,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.023,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.579271,15.120,0.006,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.022,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.580069,15.090,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.021,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.580868,15.084,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.021,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.581667,15.080,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.020,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.582454,15.070,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.019,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.583252,15.090,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.018,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.584051,15.097,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.018,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.58485,15.081,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.017,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.585648,15.070,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.016,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.586447,15.086,0.006,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.016,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.587234,15.114,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.015,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.588032,15.108,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.015,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.588831,15.095,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.014,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.58963,15.088,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.013,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.590428,15.092,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.013,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.591227,15.109,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.012,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.592025,15.111,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.012,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.592824,15.116,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.011,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.593623,15.081,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.011,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.594421,15.087,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.010,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.595301,15.093,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.010,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.596111,15.083,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.009,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.59691,15.086,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.009,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.597708,15.083,0.007,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.008,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.598507,15.128,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.008,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.599306,15.102,0.014,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.008,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.600104,15.065,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.007,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.600903,15.111,0.012,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.007,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.601701,15.122,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.006,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.602488,15.089,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.006,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.603287,15.080,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.006,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.604109,15.100,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.005,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.604907,15.082,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.005,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.605694,15.127,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.005,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.606493,15.112,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.005,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.607315,15.084,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.004,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.608102,15.095,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.004,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.6089,15.088,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.004,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.609699,15.108,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.004,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.610498,15.102,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.611296,15.099,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.612095,15.127,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.612894,15.144,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.613692,15.119,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.614491,15.114,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.615289,15.096,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.616111,15.108,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.616979,15.103,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.617778,15.086,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.618565,15.077,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.619363,15.087,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.620162,15.059,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.620961,15.058,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.621771,15.054,0.012,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.622593,15.057,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.62338,15.054,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.624201,15.046,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.625,15.043,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.625787,15.054,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.626586,15.042,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.627384,15.067,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.628183,15.052,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.628981,15.050,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.62978,15.071,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.630567,15.115,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.002,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.631389,15.082,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.632188,15.131,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.632975,15.138,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.633773,15.107,0.013,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.634572,15.129,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.63537,15.105,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.003,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.636169,15.130,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.004,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.636968,15.081,0.008,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.004,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.637766,15.055,0.009,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.004,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.638565,15.074,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.004,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.639352,15.062,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.005,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.64015,15.072,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.005,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.640949,15.081,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.005,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.641748,15.090,0.011,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.006,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.642546,15.111,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.006,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.643345,15.128,0.013,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.006,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
2459717.644144,15.096,0.010,,CV,RFDA,,ENSEMBLE,,X27951FG,REMOTELY FROM ABBEY RIDGE OBSERVATORY (CELESTRON C14 TELESCOPE).,0,1.007,Z,,,,TCP J14225968+4122545,AAVSO,STD,,,,
